PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE)
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.441-07:00,RZA-PM-1023,"""Rocky Patel Sun Grown Robusto (5.5"""" x 50)""","""Rocky Patel Sun Grown Robusto (5.5"""" x 50)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,136.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1023,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.442-07:00,RZA-PM-1024,"""Rocky Patel Sun Grown Torpedo (6.1"""" x 52)""","""Rocky Patel Sun Grown Torpedo (6.1"""" x 52)""",https://www.jdoqocy.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,295.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1024,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.443-07:00,RZA-PM-1025,"""Rocky Patel Sun Grown Juniors (4.0"""" x 38)""","""Rocky Patel Sun Grown Juniors (4.0"""" x 38)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,101.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1025,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.443-07:00,RZA-PM-1026,"""Rocky Patel Sun Grown Juniors (4.0"""" x 38)""","""Rocky Patel Sun Grown Juniors (4.0"""" x 38)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,201.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1026,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.444-07:00,RZA-PM-1027,"""Rocky Patel Sun Grown Toro (6.5"""" x 52)""","""Rocky Patel Sun Grown Toro (6.5"""" x 52)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,104.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1027,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.445-07:00,RZA-PM-1028,"""Rocky Patel Sun Grown Toro (6.5"""" x 52)""","""Rocky Patel Sun Grown Toro (6.5"""" x 52)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,209.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1028,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.446-07:00,RZA-PM-1029,"""Rocky Patel Sun Grown Tubos (6"""" x 50)""","""Rocky Patel Sun Grown Tubos (6"""" x 50)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,94.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1029,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.447-07:00,RZA-PM-1031,"""Rocky Patel Sun Grown Tubos (6"""" x 50)""","""Rocky Patel Sun Grown Tubos (6"""" x 50)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,out of stock,,,52.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1031,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.448-07:00,RZA-PM-1032,"""Rocky Patel Sun Grown Sixty (6.0"""" x 60)""","""Rocky Patel Sun Grown Sixty (6.0"""" x 60)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Frocky-patel%2Frocky-patel-sun-grown%2FRZA-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw783cc5fc/images/Rocky-Patel/Sun-Grown/RZA-PM+BX020+6552-01_cu.jpg,,,in stock,,,258.99 USD,,,,,,,,,,Rocky Patel,,RZA-PM-1032,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.448-07:00,SBM-PM-1000,"""Sobremesa Toro (6.0"""" x 52)""","""Sobremesa Toro (6.0"""" x 52)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,in stock,,,14.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1000,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.449-07:00,SBM-PM-1001,"""Sobremesa Toro (6.0"""" x 52)""","""Sobremesa Toro (6.0"""" x 52)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,69.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1001,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.450-07:00,SBM-PM-1002,"""Sobremesa Churchill en Cedros (7.0"""" x 50)""","""Sobremesa Churchill en Cedros (7.0"""" x 50)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,15.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1002,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.451-07:00,SBM-PM-1003,"""Sobremesa Torpedo Tiempo (6.0"""" x 54)""","""Sobremesa Torpedo Tiempo (6.0"""" x 54)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,14.00 USD,,,,,,,,,,Sobremesa,,SBM-PM-1003,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.452-07:00,SBM-PM-1004,"""Sobremesa Torpedo Tiempo (6.0"""" x 54)""","""Sobremesa Torpedo Tiempo (6.0"""" x 54)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,62.00 USD,,,,,,,,,,Sobremesa,,SBM-PM-1004,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.453-07:00,SBM-PM-1005,"""Sobremesa Short Robusto (4.7"""" x 52)""","""Sobremesa Short Robusto (4.7"""" x 52)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,10.75 USD,,,,,,,,,,Sobremesa,,SBM-PM-1005,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.454-07:00,SBM-PM-1006,"""Sobremesa Short Robusto (4.7"""" x 52)""","""Sobremesa Short Robusto (4.7"""" x 52)""",https://www.jdoqocy.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,51.00 USD,,,,,,,,,,Sobremesa,,SBM-PM-1006,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.454-07:00,SBM-PM-1007,"""Sobremesa Toro (6.0"""" x 52)""","""Sobremesa Toro (6.0"""" x 52)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,317.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1007,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.455-07:00,SBM-PM-1008,"""Sobremesa Gran Imperiales (7.0"""" x 54)""","""Sobremesa Gran Imperiales (7.0"""" x 54)""",https://www.jdoqocy.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,14.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1008,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.456-07:00,SBM-PM-1009,"""Sobremesa Gran Imperiales (7.0"""" x 54)""","""Sobremesa Gran Imperiales (7.0"""" x 54)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,69.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1009,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.457-07:00,SBM-PM-1010,"""Sobremesa Torpedo Tiempo (6.0"""" x 54)""","""Sobremesa Torpedo Tiempo (6.0"""" x 54)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,291.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1010,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.458-07:00,SBM-PM-1011,"""Sobremesa Short Churchill (4.7"""" x 48)""","""Sobremesa Short Churchill (4.7"""" x 48)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,12.79 USD,,,,,,,,,,Sobremesa,,SBM-PM-1011,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.459-07:00,SBM-PM-1012,"""Sobremesa Diademas DeLuxes (6.2"""" x 60)""","""Sobremesa Diademas DeLuxes (6.2"""" x 60)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,14.95 USD,,,,,,,,,,Sobremesa,,SBM-PM-1012,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.460-07:00,SBM-PM-1013,"""Sobremesa Short Torpedo (4.7"""" x 54)""","""Sobremesa Short Torpedo (4.7"""" x 54)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,10.75 USD,,,,,,,,,,Sobremesa,,SBM-PM-1013,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.461-07:00,SBM-PM-1014,"""Sobremesa Short Torpedo (4.7"""" x 54)""","""Sobremesa Short Torpedo (4.7"""" x 54)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,51.00 USD,,,,,,,,,,Sobremesa,,SBM-PM-1014,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.461-07:00,SBM-PM-1015,"""Sobremesa Robusto (5.2"""" x 52)""","""Sobremesa Robusto (5.2"""" x 52)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,in stock,,,13.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1015,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.462-07:00,SBM-PM-1016,"""Sobremesa Robusto (5.2"""" x 52)""","""Sobremesa Robusto (5.2"""" x 52)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,64.99 USD,,,,,,,,,,Sobremesa,,SBM-PM-1016,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:14.463-07:00,SBM-PM-1017,"""Sobremesa Corona Grande (5.2"""" x 44)""","""Sobremesa Corona Grande (5.2"""" x 44)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Fdunbarton-tobacco-%26-trust%2Fsobremesa%2FSBM-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw7d576ba4/images/Dunbarton-Tobacco-&-Trust/Sobremesa/SBM-PM+BX025+5252-01_cu.jpg,,,out of stock,,,11.00 USD,,,,,,,,,,Sobremesa,,SBM-PM-1017,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
